,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
DIALYSIS__mean__missing,0.008018685,-0.0055945986,-0.0054116314,-0.021758132,-0.04730743,-0.030399015,-0.0051567047,-0.023870233
E-GFR_MEASURE__mean__missing,0.0042914627,-0.014119251,0.0051755314,0.007416967,0.025774539,0.009585852,0.010165603,-0.013803163
EGFR_MEASURE__mean__missing,-0.015646687,0.012322577,-0.00071094715,0.0065209833,0.027280588,-0.01859215,-0.013412364,0.0037207135
GLUCOSE_MEASURE__mean__missing,0.011976374,0.017600827,-0.008752502,0.0050565926,-0.01408196,0.011131164,0.01425841,0.00091678475
HEART_RATE_MEASURE__mean__missing,0.02184283,-0.0037854586,0.014524957,-0.0041440222,-0.0017974984,-0.017090958,-0.024192397,-0.017721
HEMATOCRIT_MEASURE__mean__missing,-0.0087518785,0.024285624,-0.027526105,0.029646378,0.005910216,-0.0061289035,-0.0065964926,-0.012287452
HEMOGLOBIN_MEASURE__mean__missing,-0.029388735,-0.0079515865,-0.035243753,-0.006975056,-0.035667922,-0.015094534,-0.0134010725,-0.04150566
HEPARIN_IV_BITZUA__mean__missing,0.03539005,0.006940779,0.00025504592,0.012569458,-0.016538413,-0.010876796,0.00845452,-0.0043424605
HYPERGLYCEMIA_EVENT__mean__missing,0.01477317,0.014292373,-0.00040153996,-0.018629372,0.011359107,0.0036666752,-0.029911067,-0.0067894435
HYPERTONIC_SALINE_BITZUA__mean__missing,-0.0031236233,0.018124092,-0.021377962,0.0059250738,-0.024992336,0.0030192058,0.0014115233,-0.014207395
HYPOGLYCEMIA_EVENT__mean__missing,-0.0037195552,0.0026970305,0.0017386,-0.027297493,-0.0036408412,0.0257967,-0.017022183,-0.047341768
INFECTION_EVENT__mean__missing,0.013121646,-0.0034022573,-0.017682629,0.01464688,0.023345856,-0.014003708,-0.011119047,-0.004576935
INFECTION_WBC_MEASURE__mean__missing,-0.0030467187,0.025903715,-0.02427693,0.028589228,0.023566097,0.0016966689,-0.01603218,-0.0048164283
KETONES_SERUM_MEASURE__mean__missing,-0.025230091,-0.002582806,0.013649514,-0.0003327204,0.017964877,-0.015800258,-0.025227478,0.018399715
KETONES_URINE_MEASURE__mean__missing,0.014774387,-0.013736543,-0.0018412726,-0.00097654527,-0.0380526,0.0123179415,-0.004568514,0.011059001
KIDNEY_COMPLICATION_EVENT__mean__missing,-0.031000076,-0.02357567,0.0037117414,-0.021446127,-0.00762833,-0.06481562,0.0050723124,-0.0043498487
KIDNEY_COMPLICATION_OBS__mean__missing,0.0013854012,-0.017504824,0.0010558006,0.029345429,-0.029205173,-0.020257937,-0.0107480185,0.037704665
METFORMIN_HOME_BITZUA__mean__missing,0.0039458605,-0.021407725,0.017342767,-0.0061946656,0.03225893,-0.022352453,-0.0019890515,-0.037766546
METFORMIN_HOSPITAL_BITZUA__mean__missing,0.0088721905,0.012688322,0.011668612,0.023546105,-0.0002249148,0.004613699,0.0023445738,0.02599786
NEUTROPHILS_MEASURE__mean__missing,-0.026964476,-0.0038407187,0.0012382264,0.01210117,-0.02533061,0.009804918,0.0062929667,0.020908548
PH_MEASURE__mean__missing,-0.013654092,0.009469788,0.006449378,0.039656185,-0.03105278,0.006870098,-0.022616267,0.0259108
PLT_MEASURE__mean__missing,0.013199305,0.020252002,-0.018042965,-0.012763989,-0.0053444407,0.00611761,0.008890762,0.014319023
POTASSIUM_MEASURE__mean__missing,-0.011330438,0.027627079,-0.022082848,-0.0062624807,-0.014354464,-0.008554532,0.010259592,0.02470358
SEVERE_HYPERGLYCEMIA_EVENT__mean__missing,-0.016292626,-0.021761604,-0.015220674,-0.02611645,-0.010089967,-0.016146418,-0.0074002524,0.0038976443
SEVERE_HYPOGLYCEMIA_EVENT__mean__missing,-0.015971635,0.0124774845,0.017193662,-0.0078597,0.013609055,-0.007339191,-0.019079307,0.022608085
SGLT2_HOME_BITZUA__mean__missing,-0.012804696,0.047362182,0.002847359,-0.028927147,0.003958064,-0.021795923,-0.013206116,0.026564924
SGLT2_HOSPITAL_BITZUA__mean__missing,0.0002674768,0.026144637,0.014622371,0.011399002,0.024668297,0.019880407,0.0021945303,0.02136822
SODIUM_MEASURE__mean__missing,0.019078264,-0.030262988,-0.007485166,0.0056938026,0.020433044,0.010750422,0.0007452857,0.025936084
STEROIDS_IV_BITZUA__mean__missing,-0.004587914,-0.012564859,0.012107444,-0.0133040305,-0.009442556,-0.014957055,0.02575536,0.022150043
STEROIDS_PO_BITZUA__mean__missing,0.023145322,0.022695353,-0.0031709129,-0.016063655,0.009302395,0.009424316,-0.02046463,0.0020289845
TROPONIN_MEASURE__mean__missing,-0.014402549,-0.0044007315,0.019886388,-0.006182921,0.00032576668,0.018136714,0.01434367,0.019833276
UREA_MEASURE__mean__missing,0.009103838,-0.03016729,-0.035971116,-0.017790455,-0.026574356,0.026406297,-0.035830535,0.0257503
URINE_CULTURE__mean__missing,-0.009104618,0.00197948,0.009824136,-0.024660502,-0.038514916,-0.014543241,0.009129084,-0.018100806
WEIGHT_MEASURE__mean__missing,0.015560431,0.01193236,0.0047752326,-0.01872571,-0.015324886,-0.00064342935,-0.023181867,9.247274e-05
ADMISSION__std__missing,0.007048019,-0.022301465,-0.012319775,0.006146139,-0.019400183,-0.012126662,0.014308736,-0.025279863
ALANINE-AMINOTRANSFERASE_MEASURE__std__missing,0.015917104,0.016052933,0.00020224827,0.005186817,0.031542655,0.0071091685,-0.00909752,-0.027633602
ALBUMIN_SERUM_MEASURE__std__missing,0.04272171,-0.04296743,-0.025147034,-0.057473827,-0.0021413388,-0.043752328,-0.015079398,-0.10072502
ANTIBIOTIC_IV_BITZUA__std__missing,0.04971443,0.10932287,0.057624497,-0.061376944,-0.07322438,-0.06016019,0.051918082,-0.017988635
ANTIBIOTIC_PO_BITZUA__std__missing,-0.041805733,0.0028474429,-0.003957963,0.00016692735,0.005157382,-0.06676602,0.046703264,0.024155453
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__std__missing,0.023035826,-0.014666465,0.0071468353,-0.061305385,-0.03233294,-0.03562722,0.0014534609,-0.07217358
ASPARATE-AMINOTRANSFERASE_MEASURE__std__missing,-0.03292027,0.0112338355,0.053197272,-0.028115695,-0.20633613,0.04133405,0.030278869,-0.09822163
BASAL_DOSAGE__std__missing,0.007858777,-0.023024498,-0.013868121,-0.033277128,0.030944647,-0.00029652668,-0.010857878,-0.035835695
BASAL_HOME_BITZUA__std__missing,-0.028880052,0.08795174,0.11633387,0.07174823,0.05210105,0.03828813,0.12420796,0.066746056
BASE_GLUCOSE_MEASURE__std__missing,0.0037669106,-0.012800459,-0.032071624,0.03613744,0.054737967,0.036953676,-0.030331913,0.017814491
BICARBONATE_MEASURE__std__missing,-0.11105536,0.02648609,0.06845671,-0.12876609,0.19190075,-0.04149028,0.041137405,-0.060071733
BLOOD_CULTURE__std__missing,0.039740376,-0.06025637,-0.018958163,-0.07462652,-0.26754418,-0.077941224,-0.00757959,-0.07659137
BLOOD_PRESSURE_DIASTOLIC_MEASURE__std__missing,-0.012473518,0.010394751,0.006258658,-0.0435219,-0.045055382,0.030069523,-0.023950897,-0.006946441
BLOOD_PRESSURE_SYSTOLIC_MEASURE__std__missing,-0.03807464,0.03685356,-0.0016576704,-0.007292693,-0.028063009,0.0062672026,-0.010018012,-0.03752261
BMI_MEASURE__std__missing,0.12557499,-0.035013646,0.00892689,-0.010038304,-0.020673377,0.08183383,0.038339596,0.048028424
BODY_TEMPERATURE_MEASURE__std__missing,-0.013113964,-0.022837156,0.017135357,0.09266932,-0.13558319,-0.030707292,0.0025366864,0.01858697
BOLUS_DOSAGE__std__missing,-0.0032393972,-0.023379263,-0.0053184764,0.0052362615,-0.011909123,-0.01821689,-0.011860637,-0.025920928
CALCIUM-GLUCONATE_BITZUA__std__missing,0.00070090836,-0.022375299,0.05411539,0.029815689,0.010778383,-0.0032018456,0.05084708,0.04414732
CARDIO-VASCULAR_DISORDER_EVENT__std__missing,-0.042604126,0.025288183,-0.0032135218,-0.02410832,0.14905217,0.021539448,-0.0023218903,-0.115609296
CARDIOVASCULAR_DISORDER_OBS__std__missing,-0.05915056,0.016561236,0.06273119,0.029092707,0.09715366,0.04205649,0.0822982,0.047649704
CHEST_XRAY__std__missing,-0.006394294,-0.00441644,0.0036621776,0.023010809,-0.08599713,-0.006129227,-0.0018023126,0.034163855
CREATINE-KINASE_MEASURE__std__missing,-0.05262829,0.020063033,0.046024475,0.08544444,-0.06109622,-0.003026243,0.036107097,0.04131243
CREATININE_SERUM_MEASURE__std__missing,0.008540967,-0.024016606,-0.00915106,-0.06643733,-0.010812378,-0.016605156,0.009801245,-0.025982803
DEXTROSE_BITZUA__std__missing,-0.0065522124,0.0362607,-0.005560289,-0.057017274,-0.11657685,-0.046300907,0.04436071,-0.036345836
DIABETES_DIAGNOSIS__std__missing,-0.01798032,0.027834697,0.05637468,0.004486038,-0.10803429,-0.01427336,0.042819295,-0.029333504
DIALYSIS__std__missing,-0.070059665,0.038883768,-0.04592054,0.024397328,0.11368868,-0.018906552,-0.05022844,0.08262563
E-GFR_MEASURE__std__missing,-0.040523443,0.19524795,0.017227912,0.09213956,-0.15753812,0.02423244,0.026016999,0.17214964
EGFR_MEASURE__std__missing,-0.024648065,-0.031691197,0.017537856,0.03473841,0.04621369,0.014872338,0.0027165618,0.033395268
GLUCOSE_MEASURE__std__missing,-0.0039216042,-0.016994469,0.027324751,0.059557583,0.00982502,0.034250673,0.016560292,0.06352645
HEART_RATE_MEASURE__std__missing,-0.030851984,-0.017252963,0.014470359,-0.0105511695,-0.056493834,0.09436606,0.030409193,0.03398825
HEMATOCRIT_MEASURE__std__missing,-0.02160505,-0.039554495,0.043692857,-0.0031061447,0.020765387,0.07665112,0.047857642,-0.02493122
HEMOGLOBIN_MEASURE__std__missing,0.080108725,-0.027698733,0.007589611,-0.05900148,0.025491614,0.05054112,-0.008086458,-0.09611508
HEPARIN_IV_BITZUA__std__missing,-0.021406827,0.023071913,-0.05577559,-0.009933069,-0.15475686,-0.08364191,-0.0467887,0.07151525
HYPERGLYCEMIA_EVENT__std__missing,-0.017961182,-0.011115031,-0.06401271,-0.017685993,-0.016825408,-0.010135015,-0.057313874,0.029161315
HYPERTONIC_SALINE_BITZUA__std__missing,-0.16354999,-0.006252252,0.020067971,-0.035879828,-0.04254365,0.042845417,0.06100181,-0.057502378
HYPOGLYCEMIA_EVENT__std__missing,-0.008901158,0.023660488,0.021228839,-0.08107343,0.1987456,0.048619926,0.016785406,-0.051131032
INFECTION_EVENT__std__missing,-0.036550663,-0.040882092,0.021415705,0.21204005,-0.12696312,-0.036137965,-0.03349685,0.18423696
INFECTION_WBC_MEASURE__std__missing,-0.007875923,0.0028214352,-0.003779926,0.016940419,-0.0025538504,-0.03234966,-0.016097372,-0.010687231
KETONES_SERUM_MEASURE__std__missing,0.032843925,0.09986247,-0.0148284575,-0.007503601,0.010860477,-0.042309735,-0.0060990443,-0.12085309
KETONES_URINE_MEASURE__std__missing,0.017547648,-0.014429736,0.020206103,-0.029199855,-0.023109995,0.0015791941,0.012308787,-0.036061805
KIDNEY_COMPLICATION_EVENT__std__missing,-0.026744438,0.009619786,-0.011390771,0.029960975,-0.05588157,-0.0038265127,0.0066814655,0.028189093
KIDNEY_COMPLICATION_OBS__std__missing,0.023624802,0.018709185,-0.012224619,-0.0032874257,0.03709889,-0.08619077,-0.029827798,0.062538154
MEAL_Breakfast__std__missing,0.0259724,0.014259929,0.007667152,0.022428688,0.012314979,-3.8741262e-05,0.015730808,0.0038752677
MEAL_Dinner__std__missing,-0.015048222,0.018463118,0.008469842,0.006292209,0.023415036,0.034844175,0.036429394,0.032720413
MEAL_Lunch__std__missing,-0.012265711,-0.009625257,0.03026997,-0.007259859,0.035469417,0.0045188027,0.011547543,0.007851919
MEAL_Night-Snack__std__missing,-0.01475664,-0.00075418164,0.016380515,0.035487197,0.008428852,-0.0033788295,0.019856285,0.0051088207
METFORMIN_HOME_BITZUA__std__missing,-0.0299965,0.017954206,0.0029695611,0.099462315,-0.18538623,-0.015791468,-0.015453398,0.10816172
METFORMIN_HOSPITAL_BITZUA__std__missing,0.008937044,-0.15017417,0.000686257,-0.021716226,-0.112512745,-0.073911615,0.004124123,-0.07130041
NEUTROPHILS_MEASURE__std__missing,0.0074375253,0.023851786,0.026918085,0.00083619216,-0.01392355,0.0006432942,0.0061884676,0.008360095
PH_MEASURE__std__missing,-0.12380796,-0.032194354,0.052664563,0.039960153,0.025191179,0.01154728,0.042690042,0.078743204
PLT_MEASURE__std__missing,0.03276801,0.016740063,0.004540524,-0.016580492,0.021355297,0.014303278,-0.009891144,0.036637943
POTASSIUM_MEASURE__std__missing,-0.043719713,0.07356354,0.018996472,-0.054720946,2.1348156e-05,0.01190049,0.0016386874,-0.093921795
SEVERE_HYPERGLYCEMIA_EVENT__std__missing,0.03276422,-0.017956974,-0.07386899,-0.06234297,-0.041887604,0.0036596218,-0.086915165,-0.080242105
SEVERE_HYPOGLYCEMIA_EVENT__std__missing,-0.028850552,-0.057521824,-0.017132694,0.041922234,0.05072888,-0.01767929,-0.011673908,0.0380573
SGLT2_HOME_BITZUA__std__missing,0.030455232,0.03846939,0.027329165,0.045560632,0.07971858,0.034282155,0.013015569,0.062405013
SGLT2_HOSPITAL_BITZUA__std__missing,0.025604095,0.09066621,0.0018236367,0.061621256,0.15001628,0.05462611,-0.03065236,0.03942914
SODIUM_MEASURE__std__missing,0.013682366,0.051081575,0.0053705457,-0.02687638,0.01016566,0.018178679,0.004424524,-0.007631162
STEROIDS_IV_BITZUA__std__missing,0.021430125,-0.036883444,-0.007433014,0.051056832,-0.0066657183,-0.027193157,-0.058255367,0.008179406
STEROIDS_PO_BITZUA__std__missing,-0.014794519,0.020052113,0.048156053,-0.011454354,0.036699813,-0.009903583,0.014183544,-0.014089105
TROPONIN_MEASURE__std__missing,-0.085265614,-0.04912084,-0.0050650407,-0.009101028,0.20153773,-0.063140444,0.005633444,0.007351164
UREA_MEASURE__std__missing,-0.025709502,-0.024877934,-0.004578597,-0.0033926272,-0.060271095,-0.0056922697,-0.026222102,0.0078258505
URINE_CULTURE__std__missing,0.031928662,0.09235082,0.050224878,-0.0037032268,0.035171397,-0.026770262,0.018085148,0.06505765
WEIGHT_MEASURE__std__missing,-0.08372683,0.090886,0.023260508,0.04778937,-0.10180938,-0.06817941,-0.0014072519,0.034378707
ALANINE-AMINOTRANSFERASE_MEASURE__min__missing,-0.017842684,0.00939653,-0.009771323,0.001536428,0.0036565217,-0.010417689,0.013129794,-0.020298574
ALBUMIN_SERUM_MEASURE__min__missing,-0.0030201653,0.02011899,-2.444834e-05,-0.02452992,0.00060518435,0.0023494344,-0.005417431,-0.008891098
ANTIBIOTIC_IV_BITZUA__min__missing,0.016011918,-0.007724192,-0.015524967,-0.004189086,0.013877894,0.014773113,0.0064153518,-0.030531399
ANTIBIOTIC_PO_BITZUA__min__missing,0.006389131,0.019730482,0.005791295,0.024582095,0.012238991,0.018479718,0.02684678,0.012099828
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__min__missing,0.003537066,-0.0020775863,-0.0211865,-0.03910926,0.0104905795,0.0155344345,-0.0014373894,-0.013199755
ASPARATE-AMINOTRANSFERASE_MEASURE__min__missing,0.013444179,-0.015810132,-0.0009091371,0.029162522,0.014646205,-0.0083141215,-0.0067542563,0.012826093
BASAL_DOSAGE__min__missing,-0.025080219,0.0022576835,-0.021069435,-0.035431847,0.013905952,-0.028843457,-0.03411467,-0.031861346
BASAL_HOME_BITZUA__min__missing,0.009383741,0.010609023,0.023946756,-0.015373374,-0.020367822,0.024198739,0.025591264,-0.019658264
BASE_GLUCOSE_MEASURE__min__missing,-0.010171478,-0.018917369,0.005440543,-0.010632319,0.023153843,-0.008450899,-0.022170275,-0.007198806
BICARBONATE_MEASURE__min__missing,0.00635006,-0.018496642,-0.028216427,-0.0064213313,-0.022309933,-0.019212045,0.010419555,-0.041248135
BLOOD_CULTURE__min__missing,0.0045452737,-0.011451276,0.023484832,0.0057770875,0.012736326,-0.014974595,0.007939454,-0.015517442
BLOOD_PRESSURE_DIASTOLIC_MEASURE__min__missing,0.010007523,0.009418096,-0.011902337,-0.012011977,-0.011255529,-0.01510187,0.0060940194,-0.008122339
BLOOD_PRESSURE_SYSTOLIC_MEASURE__min__missing,0.015464871,-0.02860019,0.00036966708,-0.019450173,-0.0030318724,-0.013006771,-0.007448867,0.015761364
BMI_MEASURE__min__missing,-0.0020776996,0.019563919,0.017327413,0.033967923,0.043451183,0.018969418,-0.0113973515,0.029250786
BODY_TEMPERATURE_MEASURE__min__missing,-0.006655562,-0.003173533,-0.015187514,0.016586361,-0.023594124,-0.0011587327,-0.0007299704,0.023652118
BOLUS_DOSAGE__min__missing,-0.011895785,-0.0037470963,-0.010209286,-0.01636872,0.017082015,-0.002948518,0.0187762,0.0049000345
CALCIUM-GLUCONATE_BITZUA__min__missing,-0.010272213,-0.013312061,-0.01757695,0.014847746,0.016724715,0.00901608,0.009984565,-0.0019163163
CARDIO-VASCULAR_DISORDER_EVENT__min__missing,-0.08728183,-0.002075692,-0.011010632,0.022633132,-0.012163734,-0.0011424744,0.010641194,0.016769165
CARDIOVASCULAR_DISORDER_OBS__min__missing,-0.021835366,0.019214232,0.005006261,-0.023793742,0.006461035,0.023109647,0.0042269314,-0.031477615
CHEST_XRAY__min__missing,-0.017700473,-0.008805283,-0.023941375,-0.017379072,-0.031953633,-0.027752306,0.014422956,-0.014452015
CREATINE-KINASE_MEASURE__min__missing,0.0052954215,0.020386845,0.011111833,-0.012945556,0.0357672,-0.0131157115,0.0014806475,0.02109865
CREATININE_SERUM_MEASURE__min__missing,-0.014143673,-0.0051065045,-0.020798804,0.0020444698,0.0067297067,-0.01715416,0.0034702038,-0.004574483
DEXTROSE_BITZUA__min__missing,-0.009606822,0.007768424,-0.0018226856,0.0021481477,0.01146886,0.026250849,0.013542001,-0.00257252
DIABETES_DIAGNOSIS__min__missing,-0.0021470697,-0.013738963,-0.030062102,0.00035555995,0.0171287,0.0032508203,-0.025048112,-0.015930641
DIALYSIS__min__missing,0.0067222053,-0.007886839,0.023299621,-0.008591157,-0.012508805,0.012974062,0.0060926443,0.0028549733
E-GFR_MEASURE__min__missing,-0.0017704001,-0.021764249,-0.014926223,-0.0033511464,0.0459646,-0.021364456,-0.00584731,-0.024744729
EGFR_MEASURE__min__missing,-0.020484298,0.031801004,-0.011043664,-0.0047376766,0.0003608737,-0.006580394,0.009993071,-0.032273762
GLUCOSE_MEASURE__min__missing,0.019385178,0.005057631,0.023279153,-0.013076961,-0.00030580602,0.008777355,0.006524796,0.0056214067
HEART_RATE_MEASURE__min__missing,0.020082958,0.013786382,0.0179826,-0.01537596,-0.019854546,0.014447814,0.008310561,0.011147067
HEMATOCRIT_MEASURE__min__missing,-0.011250219,-0.012143436,0.018933099,0.013402282,-0.03080886,0.025369076,-0.003231371,0.00016757207
HEMOGLOBIN_MEASURE__min__missing,0.017558742,-0.048423093,-0.024401983,-0.029219056,-0.0016999653,-0.0011928966,0.0028934565,-0.011131868
HEPARIN_IV_BITZUA__min__missing,0.0061292117,-0.008228806,0.020497242,-0.009006056,0.015281816,0.016677467,0.006349761,-0.018970981
HYPERGLYCEMIA_EVENT__min__missing,0.001929724,-0.0076658335,-0.009156573,-0.014464569,-0.029444925,-0.003507176,-0.031202607,-0.028188448
HYPERTONIC_SALINE_BITZUA__min__missing,-0.0068682865,-0.0017997827,-0.021854626,0.02022816,-0.011717389,-0.016821207,-0.010952026,0.0108354315
HYPOGLYCEMIA_EVENT__min__missing,0.00041275047,-0.009252993,-0.009102748,-0.043329794,0.025275512,0.01974888,0.026209123,-0.034831762
INFECTION_EVENT__min__missing,-0.012234236,-0.0018162089,0.0209045,-0.00173748,-0.0034943232,3.1015745e-05,0.022467678,-0.023652697
INFECTION_WBC_MEASURE__min__missing,-0.019597108,0.01449607,-0.006514109,-0.0029183459,-0.010684097,0.002512026,0.00083193794,-0.01671493
KETONES_SERUM_MEASURE__min__missing,-0.0072512426,0.019238701,0.007183137,-0.00725161,0.0060634776,-0.01941716,-0.008085092,0.0049379887
KETONES_URINE_MEASURE__min__missing,-0.0019203061,0.005516554,-0.017102135,0.0032496187,-0.045351867,-0.010617518,0.007883281,-0.004960348
KIDNEY_COMPLICATION_EVENT__min__missing,0.010872205,-0.004999587,-0.0058452906,-0.00795539,0.009533584,-0.06504255,-0.0128261885,-0.008826495
KIDNEY_COMPLICATION_OBS__min__missing,-0.015061751,0.0030750146,-0.0142052965,-0.0051395185,-0.009050061,-0.036453348,0.022515679,0.020751879
METFORMIN_HOME_BITZUA__min__missing,0.0025389264,0.0044025327,-0.0044777147,0.008036515,0.022267988,0.020954935,0.0015845795,0.0032648218
METFORMIN_HOSPITAL_BITZUA__min__missing,-0.013401991,0.015697887,-0.013734155,0.011455128,0.008309847,0.016318751,0.027384283,0.022709046
NEUTROPHILS_MEASURE__min__missing,0.019656897,-0.0059308363,0.008332153,0.011194828,0.007926653,0.004331831,-0.008739939,0.004770838
PH_MEASURE__min__missing,-0.01082796,-0.011612726,-0.02115653,0.045183495,0.008704057,0.00040399263,0.0032306314,0.028350795
PLT_MEASURE__min__missing,0.0014611538,0.013681842,-0.0043014837,-0.0034517965,0.020338705,0.0030669693,-0.00538635,0.0031104693
POTASSIUM_MEASURE__min__missing,-0.028104879,-0.0148489615,-0.010517655,0.0068972725,-0.011917664,0.0015571963,0.014811996,-0.014458947
SEVERE_HYPERGLYCEMIA_EVENT__min__missing,0.016304411,-0.024399912,0.0028552245,0.0019017516,-0.0061263293,0.0063489787,-0.030282654,-0.020217886
SEVERE_HYPOGLYCEMIA_EVENT__min__missing,0.03010727,-0.0039004714,-0.015109016,0.0019283715,-0.026253857,-0.0084215,-0.0066901236,-0.014988264
SGLT2_HOME_BITZUA__min__missing,-0.025771473,0.02658695,-0.010630785,-0.0018211178,0.02824797,0.0029808467,0.0125913145,0.027456207
SGLT2_HOSPITAL_BITZUA__min__missing,-0.014497215,0.004156873,-0.014032751,0.0013868425,-0.019149508,0.022549441,0.014981285,0.023361119
SODIUM_MEASURE__min__missing,-0.0027057773,-0.014345394,0.019360712,-0.014894053,-0.01696143,0.023446249,0.014945368,0.008064564
STEROIDS_IV_BITZUA__min__missing,0.014020978,-0.016949689,-0.010769051,0.029253135,-0.0045314054,0.0016857374,0.018048653,-0.0018015126
STEROIDS_PO_BITZUA__min__missing,-0.023156311,0.0054186787,0.003022124,-0.029170627,0.0017648768,-0.0008173873,-0.020236347,-0.024205945
TROPONIN_MEASURE__min__missing,-3.3688986e-05,0.010917857,0.01787138,-0.012656709,-0.0018427772,0.024557244,0.005681162,0.0058474974
UREA_MEASURE__min__missing,0.012776771,-0.012021885,-0.0341143,-0.048368074,-0.035048403,0.009703318,0.013380142,0.024691207
URINE_CULTURE__min__missing,-0.038827192,-0.010636837,9.631172e-05,-0.027704163,-0.0130508095,-0.0012108465,-0.013038603,-0.0009280166
WEIGHT_MEASURE__min__missing,0.008677904,0.021668082,-0.0023186512,0.015281628,-0.016992982,0.02017918,-0.013878304,-0.0065881032
ALANINE-AMINOTRANSFERASE_MEASURE__max__missing,-0.012572031,0.010172893,-0.00010304926,0.0073211314,-0.0023979545,0.0013588856,0.000796906,-0.01702247
ALBUMIN_SERUM_MEASURE__max__missing,-0.017493231,0.0033836109,0.005252905,-0.012210285,-0.0060539683,0.019808255,-0.007812568,0.022021769
