,CARDIO-VASCULAR_DISORDER_EVENT,DEATH_EVENT,HYPERGLYCEMIA_EVENT,HYPOGLYCEMIA_EVENT,INFECTION_EVENT,KIDNEY_COMPLICATION_EVENT,SEVERE_HYPERGLYCEMIA_EVENT,SEVERE_HYPOGLYCEMIA_EVENT
MEAL_Night-Snack__std,0.0022171757,0.010639653,0.009567248,-0.013681744,-0.006149293,-0.016467437,-0.008836444,0.01716849
METFORMIN_HOME_BITZUA__std,-0.0036778622,-0.016928183,-0.008114282,0.091767594,-0.10152319,-0.017177513,-0.03059064,-0.04228295
METFORMIN_HOSPITAL_BITZUA__std,0.015689485,0.0016731616,0.003276367,-0.063014925,0.058726043,-0.01452001,-0.0077054994,-0.102566734
NEUTROPHILS_MEASURE__std,-0.04851983,-0.061203696,-0.093732126,-0.074786216,-0.005253599,0.0019813422,-0.064856716,-0.046365518
PH_MEASURE__std,0.004790137,-0.037634674,-0.034394104,-0.055762522,-0.10691362,0.008074201,-0.0069084135,-0.07622239
PLT_MEASURE__std,0.004733983,0.036258735,0.0005897197,0.014811113,0.09242527,-0.016504489,-0.040043935,0.0025985653
POTASSIUM_MEASURE__std,-0.05462061,0.042843338,0.02152617,-0.040922202,-0.043890204,-0.013098934,0.00951263,-0.02406098
SEVERE_HYPERGLYCEMIA_EVENT__std,-0.018786687,0.020436957,0.024841597,0.02005636,0.014768911,0.018625055,-0.024198363,0.019522216
SEVERE_HYPOGLYCEMIA_EVENT__std,0.022263018,0.0001709201,0.019125229,-0.019234786,0.025490003,0.009692286,0.024776494,-0.0038874415
SGLT2_HOME_BITZUA__std,-0.0066482225,-0.004885953,0.017091475,-0.0014523183,0.0024141865,-0.07529332,0.016549028,-0.0043549356
SGLT2_HOSPITAL_BITZUA__std,-0.0052819788,-0.0182099,-0.0017841902,-0.13987696,-0.055939287,-0.03803051,-0.004615723,-0.13124417
SODIUM_MEASURE__std,0.011790521,0.083547644,-0.03944167,-0.028252618,0.05964583,-0.024573889,-0.052533507,-0.032752894
STEROIDS_IV_BITZUA__std,0.022995772,0.025761897,-0.05798777,-0.101016715,-0.030973727,-0.04159514,0.0028670894,-0.087122105
STEROIDS_PO_BITZUA__std,0.0037760646,-0.0055086496,0.009955466,-0.088945895,-0.002214664,0.014419959,-0.010518151,-0.082316615
TROPONIN_MEASURE__std,0.0029676915,-0.0029153202,0.0039762594,-0.031103995,-0.10372447,0.019206336,-0.015611973,-0.020626944
UREA_MEASURE__std,0.013587494,-0.03526985,-0.0021543219,-0.048736174,0.011089074,0.0932596,0.0037646343,-0.024296328
URINE_CULTURE__std,0.021595366,0.01566263,0.0067942594,-0.0057388963,-0.019917183,0.021219945,-0.01018384,-0.0036014416
WEIGHT_MEASURE__std,-0.015536941,0.022176815,0.0021556357,0.038296413,-0.0097164875,0.006239614,-0.013790104,0.08978715
ADMISSION__min,-0.024287157,-3.2554406e-05,0.0005140973,-0.00018735432,-0.0056457855,0.006511364,0.009488873,-0.024573302
ALANINE-AMINOTRANSFERASE_MEASURE__min,-0.069124095,-0.037249446,0.018262435,-0.026686436,0.14261815,-0.05998447,0.019806514,-0.02220814
ALBUMIN_SERUM_MEASURE__min,0.026578484,-0.09339773,-0.020172123,-0.07464062,-0.022795979,-0.017085087,-0.013202311,-0.06687123
ANTIBIOTIC_IV_BITZUA__min,-0.011877503,0.10434822,0.05734721,0.098374814,-0.039088666,0.07965512,0.0349643,0.09099645
ANTIBIOTIC_PO_BITZUA__min,-0.006087304,0.044731166,0.0318905,0.0036642465,-0.08505865,0.028810505,-0.0012024248,0.0058167214
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__min,0.0010480944,-0.01319204,0.007351352,-0.024295269,-0.01998311,-0.022807568,0.00040002546,-0.03410811
ASPARATE-AMINOTRANSFERASE_MEASURE__min,0.013160031,0.17137603,0.009890744,0.20632131,-0.019348733,0.12084344,0.02047622,0.23612005
BASAL_DOSAGE__min,0.05427298,-0.014842415,0.0048583187,-0.013120387,0.008387201,0.15965633,0.041780703,0.08789608
BASAL_HOME_BITZUA__min,-0.010979577,0.012112078,0.01976096,-0.03226375,-0.014241462,0.007437038,-0.013225774,-0.010885133
BASE_GLUCOSE_MEASURE__min,0.0034482398,0.0038467862,0.0030608315,-0.008618394,-0.002919692,0.017835883,-0.0090180095,-0.012461122
BICARBONATE_MEASURE__min,-0.0045922557,0.035715356,0.09152366,0.0018652353,0.011691356,-0.028300622,0.021695586,-0.0027921079
BLOOD_CULTURE__min,0.014332254,0.0054297806,-0.013631743,0.014514098,-0.013640777,0.00047264685,0.007743905,-0.02040512
BLOOD_PRESSURE_DIASTOLIC_MEASURE__min,0.01831794,-0.0020397068,0.0055699977,-0.045008905,-0.14682439,-0.054363713,-0.0033510958,-0.06494967
BLOOD_PRESSURE_SYSTOLIC_MEASURE__min,0.052108083,-0.00030984878,0.04144812,-0.0037213622,0.17721896,0.050785873,0.0032201956,0.008238736
BMI_MEASURE__min,-0.018837241,-0.011328924,-0.0031721457,-0.0077794935,0.01686092,0.021747926,-0.021949507,0.013656859
BODY_TEMPERATURE_MEASURE__min,0.0025881068,-0.061060335,0.016830053,0.023645129,0.06671701,-0.008861541,0.0011133692,0.0493299
BOLUS_DOSAGE__min,0.029243076,0.08980162,0.030011805,0.0724544,-0.037271064,0.0484911,-0.0027891502,0.14828302
CALCIUM-GLUCONATE_BITZUA__min,-0.022994453,0.0073827817,0.0019338437,-0.051917523,-0.00053457404,-0.07857037,-0.1825526,-0.06542744
CARDIO-VASCULAR_DISORDER_EVENT__min,0.02077071,0.023996105,-0.0087050395,0.005639394,0.02075858,-0.002970518,-0.0075530126,-0.024553852
CARDIOVASCULAR_DISORDER_OBS__min,0.013946475,-0.0008328101,-0.018573562,0.016137118,0.018962199,0.009862077,0.014661935,0.010608294
CHEST_XRAY__min,-0.015946066,-0.00034813868,-0.0249859,-0.023693018,0.022407534,-0.01458279,0.021221202,0.0030804
CREATINE-KINASE_MEASURE__min,0.011643672,0.039453123,-0.0043958053,0.10848366,0.15403925,0.09173366,-0.01685793,0.16568498
CREATININE_SERUM_MEASURE__min,-0.05453445,-0.0643035,-0.0140735945,0.014572733,0.035840683,0.096230604,-0.007259456,-0.030039238
DEXTROSE_BITZUA__min,0.0031525127,0.059525657,-0.0452534,0.030441053,-0.06522418,0.04902788,-0.03726664,0.022648053
DIABETES_DIAGNOSIS__min,0.025420021,0.017718786,0.008273333,0.0047402126,0.009864446,-0.020524226,0.009074215,-0.023806319
DIALYSIS__min,-0.019368095,0.0063634003,-0.013513104,-0.006566936,-0.022266403,-0.011277996,-0.00973748,-0.007835404
E-GFR_MEASURE__min,-0.01621658,0.004083289,0.023295382,0.110583596,-0.074400626,-0.010775052,-0.0011817357,0.11528485
EGFR_MEASURE__min,0.018369518,0.060441393,0.024498798,0.0032866835,0.041804034,-0.055832617,0.017424874,0.0126418695
GLUCOSE_MEASURE__min,0.032855332,0.11615272,0.017920665,-0.35013735,0.052412797,0.03172641,-0.05686024,-0.35174838
HEART_RATE_MEASURE__min,0.0722222,-0.09277058,0.021615654,0.08016417,0.035806037,0.015399588,0.03941565,0.028701713
HEMATOCRIT_MEASURE__min,0.06406937,0.046821475,0.03696746,0.058173895,0.06851634,0.041059352,0.048864026,0.022923615
HEMOGLOBIN_MEASURE__min,-0.012763951,-0.0063916645,0.011427549,-0.02119783,0.018194659,-0.0045239483,0.002040222,-0.0049149888
HEPARIN_IV_BITZUA__min,0.025355382,-0.02775348,0.05148905,-0.06765932,-0.029273264,-0.015996631,0.043073695,-0.103959076
HYPERGLYCEMIA_EVENT__min,0.0007113623,-0.017837953,0.022477448,0.016581398,-0.018073611,0.0014734904,0.0030757908,-0.0146442605
HYPERTONIC_SALINE_BITZUA__min,-0.020994937,0.0026672578,0.039601214,0.0049494854,-0.008580952,0.021111935,0.009350604,-0.052520826
HYPOGLYCEMIA_EVENT__min,-0.010297868,-0.01743589,0.0030413875,-0.010536322,-0.00036182354,0.005258542,-0.018982459,-0.0033481056
INFECTION_EVENT__min,-0.0024049114,-0.01780103,0.0040614824,-0.007779707,0.0014362395,-0.019582722,0.012004911,0.0125425765
INFECTION_WBC_MEASURE__min,0.004014193,-0.05886057,-0.08616998,-0.16076851,-0.01943469,-0.068188086,-0.06361715,-0.21970873
KETONES_SERUM_MEASURE__min,0.0007739919,0.016671322,0.0043432247,0.014764674,0.02773815,0.025186157,-0.002153735,0.005963533
KETONES_URINE_MEASURE__min,-0.005440595,0.006571599,0.01755589,-0.003873591,-0.010897143,-0.0024065464,0.016500155,0.027051423
KIDNEY_COMPLICATION_EVENT__min,-0.008764799,-0.022394102,0.009920275,-0.019828092,0.024781547,-0.0065079923,0.022876816,-0.008766029
KIDNEY_COMPLICATION_OBS__min,-0.025008278,-0.0089416765,0.02204794,0.024181318,0.015331953,0.00962166,-0.012883099,0.01724728
MEAL_Breakfast__min,0.010874645,-0.0076477095,-0.023646545,-0.020331878,-0.009952778,0.016924106,0.018915744,-0.021699123
MEAL_Dinner__min,-0.008875797,0.0064797853,-0.015861036,-0.0016237648,0.006507192,-0.023873575,-0.02473508,0.010002067
MEAL_Lunch__min,0.021904191,0.02428429,-0.002076759,0.025667258,0.002752576,-0.014739134,0.015061933,0.01706246
MEAL_Night-Snack__min,0.0016387575,-0.017835464,0.010695912,0.020742001,-0.014334761,-0.011943788,0.012287049,-0.01659535
METFORMIN_HOME_BITZUA__min,0.036912344,0.0027665126,0.005742289,0.020415632,0.06723084,0.020104364,-0.0102181975,0.0016713546
METFORMIN_HOSPITAL_BITZUA__min,-0.01121576,0.00047564463,-0.009122033,-0.010867665,0.1989248,0.013245651,0.009677588,0.04697399
NEUTROPHILS_MEASURE__min,-0.011943701,0.061491832,-0.037576076,0.04683838,0.070785,0.035018247,-0.04039367,0.06433812
PH_MEASURE__min,-0.054565515,-0.013944802,-0.06603792,-0.008519111,-0.19318576,0.089044034,-0.040512796,-0.022670114
PLT_MEASURE__min,0.058288313,0.024635764,0.014773171,-0.002871053,-0.12255136,0.03934086,-0.032002166,-0.04237213
POTASSIUM_MEASURE__min,-0.13066122,-0.072662376,0.059550375,-0.02493453,-0.068189256,-0.031442925,0.06112042,-0.066669144
SEVERE_HYPERGLYCEMIA_EVENT__min,-0.008024441,0.008653768,-0.010477912,-0.011842441,-0.010566388,-0.012378538,-0.020456214,-0.0074493247
SEVERE_HYPOGLYCEMIA_EVENT__min,-0.024425756,0.0032010223,-0.0071968855,0.003380217,0.016307957,-0.0045089163,0.022921376,-0.020864438
SGLT2_HOME_BITZUA__min,0.023756659,-0.011231347,0.005557908,-0.0091653485,0.005709341,-0.019119907,-0.014854554,0.002590438
SGLT2_HOSPITAL_BITZUA__min,0.0062214774,0.023490038,-0.012485937,0.04203794,0.020955114,0.013169634,-0.0022379092,0.026171789
SODIUM_MEASURE__min,0.08551394,-0.046690464,-0.037593152,-0.04552187,0.08131901,-0.07319816,-0.024138961,-0.01340481
STEROIDS_IV_BITZUA__min,0.006260337,0.024327597,-0.08089069,-0.13648589,-0.031435657,-0.097259656,-0.018087098,-0.20221776
STEROIDS_PO_BITZUA__min,0.0077563194,-0.020109035,0.022070918,0.05934685,-0.006784193,-0.010060793,0.06831983,0.06886045
TROPONIN_MEASURE__min,0.044138867,0.07003354,0.005325964,-0.09979986,0.09937642,0.020067507,0.020471953,-0.03234102
UREA_MEASURE__min,-0.025912767,0.12967011,0.0073361574,0.042531624,-0.012094186,-0.0030394476,0.0066624884,0.04964762
URINE_CULTURE__min,0.02052064,-0.006391794,-0.0010844494,-0.009345751,0.004389973,-0.019896654,0.0052702227,-0.017428704
WEIGHT_MEASURE__min,0.038544647,0.0028295144,-0.013901145,-0.025625741,0.021315133,-0.02463587,-0.011436466,-0.02800365
ADMISSION__max,0.016499966,0.01782381,0.01378152,0.019672856,0.015035201,-0.020955063,0.010329727,0.0166921
ALANINE-AMINOTRANSFERASE_MEASURE__max,-0.020141842,0.022826198,-0.05622518,-0.026327841,-0.03689069,-0.013406481,-0.01522539,-0.025308946
ALBUMIN_SERUM_MEASURE__max,0.037246354,-0.09286797,-8.753824e-05,-0.073038496,0.020570513,0.041280333,0.023358358,-0.062431693
ANTIBIOTIC_IV_BITZUA__max,-0.03669132,0.034327757,-0.025657302,-0.13252895,0.017606463,-0.01815261,-0.03166806,-0.05563694
ANTIBIOTIC_PO_BITZUA__max,0.023856236,-0.011155285,0.0068029203,-0.019347155,0.007135404,0.040821046,0.003374252,-0.015059527
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__max,-0.002170215,0.005266638,0.0057806177,-0.015502462,0.010896696,0.00894207,-0.0075201853,-0.002782763
ASPARATE-AMINOTRANSFERASE_MEASURE__max,-0.004222738,0.04587504,-0.053610753,0.10311184,-0.15496504,0.030782692,-0.02512673,0.08283415
BASAL_DOSAGE__max,-0.010087587,0.016487285,-0.051081933,0.054027822,-0.0037366801,-0.007060421,-0.0070535,0.026803175
BASAL_HOME_BITZUA__max,-0.0053723557,-0.025761815,0.016429406,0.00651393,0.012319304,0.018683378,-0.015952142,0.0038135794
BASE_GLUCOSE_MEASURE__max,-0.0007945869,0.0088773845,0.006227882,0.021128176,0.03700519,-0.004972749,0.016910158,-0.021505887
BICARBONATE_MEASURE__max,-0.04005011,-0.008471349,-0.012184548,-0.032715335,0.076135874,-0.032771587,0.036226727,0.0044820085
BLOOD_CULTURE__max,0.002757802,0.011477619,-0.0127380965,0.010987106,0.009721611,0.014665107,-0.01926205,-0.007033501
BLOOD_PRESSURE_DIASTOLIC_MEASURE__max,-0.018710362,0.04018428,-0.05290823,-0.021773648,0.003401513,-0.02349254,-0.107959844,-0.03403322
BLOOD_PRESSURE_SYSTOLIC_MEASURE__max,0.0034548503,-0.03799243,-0.072019234,0.061560124,-0.12086716,0.0013968929,-0.05635641,0.041562416
BMI_MEASURE__max,0.009067603,0.005169688,-0.004337628,-0.019184532,-0.006638919,-0.024210328,-0.012897843,0.0050329175
BODY_TEMPERATURE_MEASURE__max,0.0324696,0.08442375,-0.07829992,0.09677591,0.15760843,-0.11099044,0.022247344,-0.023640536
BOLUS_DOSAGE__max,0.017433109,-0.022822034,-0.077213995,-0.055823807,-0.18309885,-0.017727364,-0.046985775,-0.1384164
CALCIUM-GLUCONATE_BITZUA__max,-0.041291613,0.019443648,0.09339198,-0.12935323,-0.023551924,0.0001521239,0.19668151,-0.11432715
CARDIO-VASCULAR_DISORDER_EVENT__max,0.0035294401,-0.016622065,0.0070784492,-0.013576542,0.009228624,-0.011722323,0.0063434597,-0.0068604704
CARDIOVASCULAR_DISORDER_OBS__max,-0.023501169,-0.021199692,-0.022532925,0.016299136,0.017908981,0.013180775,0.0072471476,-0.021799777
CHEST_XRAY__max,0.023553539,0.019209709,0.018739223,0.0027334762,0.011421342,-0.007964915,-0.0020958267,0.010358135
CREATINE-KINASE_MEASURE__max,0.017241567,0.048579745,-0.11385132,-0.06798539,-0.16385677,-0.0021524772,-0.012369971,-0.018042278
CREATININE_SERUM_MEASURE__max,-0.04518233,0.0013407216,-0.025958434,0.009487551,0.04041108,0.06500065,-0.025084963,0.04289034
DEXTROSE_BITZUA__max,-0.0041920394,-0.024779191,0.011688295,-0.054186337,0.07659077,0.019710718,0.043521486,-0.030895168
DIABETES_DIAGNOSIS__max,0.022811394,-0.018920682,-0.00093882956,-0.0076162866,0.01999803,-0.021223078,-0.012245501,0.013025292
DIALYSIS__max,-0.01542655,0.016793963,-0.015524436,0.024541983,-0.005385102,0.024817763,-0.01781865,0.008086867
E-GFR_MEASURE__max,-0.02742863,0.02125648,-0.026949324,0.074711956,-0.032474387,-0.005052414,-0.048876237,0.026719647
EGFR_MEASURE__max,0.004782428,0.052715916,-0.028417638,0.02140365,0.03075882,-0.01428687,-0.027584227,0.037358712
GLUCOSE_MEASURE__max,0.027950801,0.0067823147,0.01295029,-0.08890015,-0.52789193,-0.060325764,0.039703764,-0.10784413
HEART_RATE_MEASURE__max,0.03070416,0.1556124,-0.038631152,0.016439728,0.08489161,-0.06124819,-0.036150817,-0.022657717
HEMATOCRIT_MEASURE__max,0.016571661,0.0775531,0.036467936,0.044023365,0.08077797,0.07864034,0.02348068,0.0020756032
HEMOGLOBIN_MEASURE__max,-0.0088569475,-0.059988696,0.008516146,0.004741291,0.03420803,-0.0459727,-0.0042620306,0.060859222
HEPARIN_IV_BITZUA__max,0.018161891,0.053001203,-0.03175453,-0.08488352,-0.088751614,-0.04344456,0.0036993762,-0.049539156
HYPERGLYCEMIA_EVENT__max,-0.025209384,-0.011439853,0.0007270089,0.016872333,0.021330822,0.009481011,-0.011514909,-0.0033512071
HYPERTONIC_SALINE_BITZUA__max,-0.044373527,0.13153031,0.03784675,-0.07153064,0.113856904,-0.12784812,0.04196438,0.039416004
HYPOGLYCEMIA_EVENT__max,0.014568605,-0.0074951504,-0.024152298,0.0014027067,-0.020120278,0.0023885004,0.0015500844,-0.010334421
INFECTION_EVENT__max,0.0053724935,-0.0035964504,-0.006853176,-0.016827513,0.009958859,0.022886222,0.010683154,-0.018191956
INFECTION_WBC_MEASURE__max,-0.03878937,0.020653449,-0.016701125,-0.043055527,-0.13176316,-0.0137164565,0.025117436,-0.06551052
KETONES_SERUM_MEASURE__max,0.009646716,0.0040000994,0.0026802486,-0.020993933,0.012846719,0.01324644,-0.011876857,-0.027284015
KETONES_URINE_MEASURE__max,0.014571402,0.014237516,-0.03408389,0.007699182,-0.0003389901,-0.01243333,-0.013546299,-0.0015570815
KIDNEY_COMPLICATION_EVENT__max,-0.006510223,0.019751227,0.025477601,-0.019133346,0.012543733,-0.01265862,0.009729363,-0.016729502
KIDNEY_COMPLICATION_OBS__max,0.005800435,-0.012324094,-0.01686423,0.020172378,-0.020086259,-0.011405463,0.019630069,0.01737083
MEAL_Breakfast__max,-0.023558963,-0.019704985,-0.007268701,-0.02260067,-0.01873371,-0.010393497,0.021304302,0.0075701936
MEAL_Dinner__max,-0.012354806,0.004467772,0.014800908,0.01071935,-0.025118852,-0.008887843,-0.020252444,0.021921774
MEAL_Lunch__max,0.0046547237,-0.0024985692,-0.008386782,-0.010723749,0.00475899,0.0048824884,-0.019893246,-0.025141621
MEAL_Night-Snack__max,0.019236684,0.020797722,-0.016060442,0.01826106,-0.023795456,-0.013033229,-0.023067836,-0.0073702624
METFORMIN_HOME_BITZUA__max,0.030690283,-0.0030599763,-0.007400299,0.020125965,-0.03315842,-0.009753688,0.004619105,0.011888597
METFORMIN_HOSPITAL_BITZUA__max,-0.013392079,-0.020893335,-0.0013569483,-0.07415358,0.051502705,-0.0032669941,0.0013460197,-0.04567821
NEUTROPHILS_MEASURE__max,-0.03113903,0.037444714,-0.08283697,-0.06300228,-0.0059992955,-0.041674513,-0.026604913,-0.012523093
PH_MEASURE__max,-0.045505837,0.15786336,-0.024030404,0.1180863,-0.1893841,-0.046014003,-0.078018986,0.04920993
PLT_MEASURE__max,0.0041597867,-0.024180373,0.022126747,-0.010944133,-0.04093607,-0.009799078,0.009258076,0.008707712
POTASSIUM_MEASURE__max,0.046611324,-0.027589962,-0.022467827,0.031811833,-0.016408253,-0.023886783,-0.004955606,0.05335789
SEVERE_HYPERGLYCEMIA_EVENT__max,-0.009137088,0.022154544,0.0064129904,0.0023791913,-0.018186443,-0.015345982,0.02426753,-0.021014297
SEVERE_HYPOGLYCEMIA_EVENT__max,0.0023382232,-0.0016867402,0.020802151,-0.015552236,0.013514168,0.010614903,-0.012625111,0.008707816
SGLT2_HOME_BITZUA__max,0.024681825,0.009534729,0.0104973875,-0.00035946252,-0.021905256,-0.00045890964,-0.007835336,-0.008812843
SGLT2_HOSPITAL_BITZUA__max,0.01586311,-0.021761792,0.040439695,0.022892203,0.0028345156,-0.016798677,0.009505412,0.055623386
SODIUM_MEASURE__max,0.03435743,0.10231942,0.004535588,-0.08825246,-0.047857165,0.08257364,0.017657788,-0.074906215
STEROIDS_IV_BITZUA__max,0.022960551,-0.10451304,0.016913304,0.06275634,-0.28641075,-0.033569995,-0.048871655,-0.13622572
STEROIDS_PO_BITZUA__max,0.001189767,-0.014747987,0.01224859,-0.012534162,-0.034480833,-0.064626694,0.052396793,-0.018904595
TROPONIN_MEASURE__max,0.0071087847,-0.030692386,-0.019857021,-0.09168047,-0.0023833,-0.07293473,0.01722365,-0.11410529
UREA_MEASURE__max,-0.034550026,0.047403365,0.01012384,0.028500821,0.02003792,-0.014347298,-0.022827486,0.042140268
URINE_CULTURE__max,0.018936124,0.016619274,-0.016525598,0.010176462,-0.0019431809,0.0009103651,-0.019126154,-0.019535141
WEIGHT_MEASURE__max,0.056762885,-0.040439136,-0.024910977,-0.0015391201,0.009231484,-0.0035958379,0.0020613475,-0.021449912
ADMISSION__first,0.011510841,0.0056495797,-0.003269536,0.023199905,-0.021754052,0.023374053,0.015711963,0.007198211
ALANINE-AMINOTRANSFERASE_MEASURE__first,0.0060140705,0.08441857,0.03776004,-0.107642524,-0.10418538,0.08711427,0.053875875,-0.100395724
ALBUMIN_SERUM_MEASURE__first,-0.019369418,-0.07177406,-0.027990822,-0.06689154,0.09050729,0.071191974,-0.011691505,-0.0015003243
ANTIBIOTIC_IV_BITZUA__first,-0.058697175,-0.07765133,-0.012647281,-0.06154866,0.0036147332,-0.08801274,-0.007418381,-0.037707184
ANTIBIOTIC_PO_BITZUA__first,-0.002980726,-0.13643146,-0.012814354,0.03357975,0.07947734,0.032431982,-0.017584004,0.012835624
ANTIDIABETIC_HIGH_HYPO_HOSPITAL_BITZUA__first,-0.005604772,-0.024982957,-0.005063569,-0.00039608844,-0.010181746,-0.011204837,-0.0067737433,-0.019509638
ASPARATE-AMINOTRANSFERASE_MEASURE__first,0.05826468,-0.089259595,-0.04084277,0.05976214,0.034209944,-0.09084625,-0.0730972,0.0684488
BASAL_DOSAGE__first,0.026999597,-0.016628945,0.045507446,-0.053961433,-0.07594661,-0.09053469,0.0077148485,-0.00959504
BASAL_HOME_BITZUA__first,-0.00030180486,-0.017158618,0.015376155,-0.01584201,-0.009326316,0.01725995,0.008422708,-0.013647042
BASE_GLUCOSE_MEASURE__first,-0.020346723,0.009708825,-0.016563443,0.030945016,-0.008242515,0.010199335,0.019856714,-0.0039453064
BICARBONATE_MEASURE__first,-0.19667144,0.13581225,0.04225389,0.06103282,0.06790966,0.0028473744,0.02559889,-0.008300022
BLOOD_CULTURE__first,-0.012241881,-0.0026399374,-0.0068356707,0.0052260635,0.020835277,-0.005305779,0.003731632,0.009042645
BLOOD_PRESSURE_DIASTOLIC_MEASURE__first,-0.0026039549,0.043752734,-0.0004726955,-0.041874018,0.14402685,0.047699943,-0.005177861,-0.010714947
BLOOD_PRESSURE_SYSTOLIC_MEASURE__first,0.017301904,-0.019719929,0.007834987,0.011588429,-0.118262276,-0.038141023,0.02753035,-0.019692814
BMI_MEASURE__first,0.018039528,0.002285518,-0.12683088,0.004153079,-0.014195916,-0.023896959,0.03468526,-0.023542386
BODY_TEMPERATURE_MEASURE__first,0.040081106,-0.15388656,0.018706046,-0.07261207,-0.23213877,0.011878617,0.016971506,-0.07628178
BOLUS_DOSAGE__first,0.0013974765,0.002602077,-0.012790856,0.036623776,0.13778797,-0.058649115,-0.0188614,0.016303092
CALCIUM-GLUCONATE_BITZUA__first,-0.06604239,-0.10143812,-0.14968513,-0.23410915,-0.06090565,-0.24748546,-0.115817614,-0.28304255
CARDIO-VASCULAR_DISORDER_EVENT__first,-0.008344113,-0.018109998,0.021003444,0.006252611,0.0122836735,0.012919207,0.015207369,0.023525536
CARDIOVASCULAR_DISORDER_OBS__first,-0.009029304,-0.0076167313,0.00803497,-0.009001822,-0.0020225581,0.014185944,-0.01777509,-0.018423267
CHEST_XRAY__first,0.02389875,-0.0009903524,-0.024353031,0.023383437,-0.009806524,-0.0073102606,-0.0042779767,0.00011787751
CREATINE-KINASE_MEASURE__first,-0.0017838806,-0.05660366,-0.020555686,-0.07945131,0.014999659,0.01978508,-0.026069298,-0.09987864
CREATININE_SERUM_MEASURE__first,0.022102335,-0.17365196,-0.049238373,-0.08435405,0.07940176,-0.016174333,-0.075968534,-0.1769606
DEXTROSE_BITZUA__first,0.022993565,-0.048020903,-0.022169912,-0.047618173,-0.039015748,0.033312995,-0.024110882,-0.07840048
DIABETES_DIAGNOSIS__first,0.0007331601,0.016208608,0.0023727491,0.004694822,0.024480892,-0.021031419,-0.017129026,-0.015774887
DIALYSIS__first,0.023760904,0.0077112303,-0.0011258057,-0.015148535,-0.0036086508,0.021970926,0.00955498,0.0003326392
E-GFR_MEASURE__first,0.040857498,0.14562988,0.07924759,0.03125323,0.1723399,0.06854057,0.045951948,0.034888946
EGFR_MEASURE__first,0.009427884,0.14553227,-0.002893018,0.1679837,0.3003382,0.14202349,0.0065607755,0.09570239
GLUCOSE_MEASURE__first,0.03113616,-0.034978054,0.07092206,-0.026864117,-0.010295546,-0.04170275,0.027867341,-0.02952729
HEART_RATE_MEASURE__first,0.0071303365,-0.016605455,0.03317719,-0.08766972,0.053214453,0.027586577,-0.002295013,-0.07719392
HEMATOCRIT_MEASURE__first,0.06081925,-0.12769116,-0.08411962,-0.011193649,-0.22995856,-0.012156755,-0.05537,-0.041375667
HEMOGLOBIN_MEASURE__first,0.051944833,-0.02012669,0.01138112,0.014864482,-0.104134575,0.01546304,-0.030659918,0.0047247196
HEPARIN_IV_BITZUA__first,0.0068743667,-0.0308953,0.029527089,0.082570024,-0.12842318,0.005789345,0.004455356,0.14610827
HYPERGLYCEMIA_EVENT__first,0.008974251,0.021422468,-0.009085222,0.0091544,0.011639558,0.014872791,-0.017123135,-0.0076369448
HYPERTONIC_SALINE_BITZUA__first,-0.07728504,-0.03138109,0.013607876,0.029842965,0.075204134,-0.008684588,-0.013993232,0.0038686767
HYPOGLYCEMIA_EVENT__first,-0.008638214,-0.019576645,-0.0077252714,0.013426653,-0.008515707,-0.012364978,0.0017136908,-0.0061060335
INFECTION_EVENT__first,0.0252547,0.010615915,0.024229117,-0.015657376,0.020406878,-0.0033661332,0.014339169,-0.0061693774
INFECTION_WBC_MEASURE__first,-0.029353866,-0.066681094,0.0022064613,-0.03849774,-0.04000541,0.036788385,-0.014129571,-0.09596666
KETONES_SERUM_MEASURE__first,0.0121623445,-0.021277023,0.019310717,-0.0036892497,0.05912187,0.011424666,0.0035999983,0.003933145
KETONES_URINE_MEASURE__first,-0.014605018,-0.044357724,0.027454874,-0.02281757,0.043441925,-0.017005969,0.011325329,-0.009330293
KIDNEY_COMPLICATION_EVENT__first,0.010084126,-0.0043145684,-0.00816461,-0.0049390914,-0.015207025,0.015802255,-0.009808675,-0.012827242
KIDNEY_COMPLICATION_OBS__first,-0.002812193,0.022451298,0.015144477,0.00032991206,0.004891425,0.013119626,-0.007020144,-0.020017117
MEAL_Breakfast__first,-0.002452111,-0.024596909,-0.016506353,-0.007876533,0.0015050877,-0.0019218785,0.021064902,0.017568855
MEAL_Dinner__first,-0.02472253,-0.0022001131,-0.022263005,0.017872827,-0.013145978,0.0047069797,0.014850274,-0.018719524
